CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,TotalAmount,Country,TrueSegment
10200,702203,2023-12-27,2,94.47,188.94,India,Loyal_High_Value
10200,702204,2023-12-03,3,64.82,194.46,India,Loyal_High_Value
10200,702205,2023-12-11,2,108.56,217.12,India,Loyal_High_Value
10201,702206,2023-12-24,3,96.68,290.04,India,Loyal_High_Value
10201,702207,2023-12-29,4,116.72,466.88,India,Loyal_High_Value
10201,702208,2023-12-18,3,115.11,345.33,India,Loyal_High_Value
10201,702209,2023-12-20,4,68.12,272.48,India,Loyal_High_Value
10201,702210,2023-12-23,3,100.83,302.49,India,Loyal_High_Value
10201,702211,2023-12-15,4,71.19,284.76,India,Loyal_High_Value
10201,702212,2023-12-13,2,89.51,179.02,India,Loyal_High_Value
10201,702213,2023-12-28,3,61.64,184.92,India,Loyal_High_Value
10201,702214,2023-12-22,2,93.2,186.4,India,Loyal_High_Value
10201,702215,2023-12-28,3,100.93,302.79,India,Loyal_High_Value
10201,702216,2023-12-30,2,100.48,200.96,India,Loyal_High_Value
10201,702217,2023-12-26,2,96.67,193.34,India,Loyal_High_Value
10201,702218,2023-12-07,4,67.42,269.68,India,Loyal_High_Value
10202,702219,2023-12-24,3,73.41,220.23,India,Loyal_High_Value
10202,702220,2023-12-11,3,106.92,320.76,India,Loyal_High_Value
10202,702221,2023-12-16,2,76.99,153.98,India,Loyal_High_Value
10202,702222,2023-12-03,3,109.92,329.76,India,Loyal_High_Value
10202,702223,2023-12-14,2,106.36,212.72,India,Loyal_High_Value
10202,702224,2023-12-20,3,54.88,164.64,India,Loyal_High_Value
10202,702225,2023-12-12,4,85.17,340.68,India,Loyal_High_Value
10202,702226,2023-12-31,3,101.6,304.8,India,Loyal_High_Value
10202,702227,2023-12-10,2,83.23,166.46,India,Loyal_High_Value
10203,702228,2023-12-22,4,52.87,211.48,India,Loyal_High_Value
10203,702229,2023-12-26,2,93.65,187.3,India,Loyal_High_Value
10203,702230,2023-12-26,4,55.98,223.92,India,Loyal_High_Value
10203,702231,2023-12-24,2,86.26,172.52,India,Loyal_High_Value
10203,702232,2023-12-11,2,66.56,133.12,India,Loyal_High_Value
10203,702233,2023-12-08,2,80.04,160.08,India,Loyal_High_Value
10203,702234,2023-12-08,2,81.98,163.96,India,Loyal_High_Value
10203,702235,2023-12-20,3,63.65,190.95,India,Loyal_High_Value
10203,702236,2023-12-18,2,103.81,207.62,India,Loyal_High_Value
10203,702237,2023-12-22,3,82.64,247.92,India,Loyal_High_Value
10203,702238,2023-12-09,3,78.16,234.48,India,Loyal_High_Value
10204,702239,2023-12-09,2,100.34,200.68,India,Loyal_High_Value
10204,702240,2023-12-25,2,109.08,218.16,India,Loyal_High_Value
10204,702241,2023-12-14,4,79.52,318.08,India,Loyal_High_Value
10204,702242,2023-12-30,4,110.26,441.04,India,Loyal_High_Value
10204,702243,2023-12-03,3,95.77,287.31,India,Loyal_High_Value
10204,702244,2023-12-08,2,111.94,223.88,India,Loyal_High_Value
10204,702245,2023-12-11,3,78.3,234.9,India,Loyal_High_Value
10204,702246,2023-12-15,4,110.8,443.2,India,Loyal_High_Value
10204,702247,2023-12-06,2,92.06,184.12,India,Loyal_High_Value
10204,702248,2023-12-24,2,69.96,139.92,India,Loyal_High_Value
10204,702249,2023-12-13,3,81.9,245.7,India,Loyal_High_Value
10204,702250,2023-12-13,3,103.04,309.12,India,Loyal_High_Value
10204,702251,2023-12-10,2,56.69,113.38,India,Loyal_High_Value
10205,702252,2023-12-11,2,83.99,167.98,India,Loyal_High_Value
10205,702253,2023-12-07,2,61.52,123.04,India,Loyal_High_Value
10205,702254,2023-12-10,2,72.22,144.44,India,Loyal_High_Value
10205,702255,2023-12-29,3,86.07,258.21,India,Loyal_High_Value
10205,702256,2023-12-06,3,102.62,307.86,India,Loyal_High_Value
10205,702257,2023-12-30,4,102.04,408.16,India,Loyal_High_Value
10205,702258,2023-12-14,2,110.25,220.5,India,Loyal_High_Value
10205,702259,2023-12-20,3,50.74,152.22,India,Loyal_High_Value
10205,702260,2023-12-25,3,109.57,328.71,India,Loyal_High_Value
10206,702261,2023-12-16,4,90.72,362.88,India,Loyal_High_Value
10206,702262,2023-12-04,2,78.45,156.9,India,Loyal_High_Value
10206,702263,2023-12-27,2,95.41,190.82,India,Loyal_High_Value
10206,702264,2023-12-22,2,69.01,138.02,India,Loyal_High_Value
10206,702265,2023-12-18,3,109.15,327.45,India,Loyal_High_Value
10206,702266,2023-12-08,4,96.88,387.52,India,Loyal_High_Value
10206,702267,2023-12-04,4,71.07,284.28,India,Loyal_High_Value
10206,702268,2023-12-16,2,76.11,152.22,India,Loyal_High_Value
10206,702269,2023-12-28,4,98.71,394.84,India,Loyal_High_Value
10206,702270,2023-12-03,2,119.69,239.38,India,Loyal_High_Value
10206,702271,2023-12-11,2,60.36,120.72,India,Loyal_High_Value
10207,702272,2023-12-25,2,59.12,118.24,India,Loyal_High_Value
10207,702273,2023-12-16,3,103.83,311.49,India,Loyal_High_Value
10207,702274,2023-12-28,4,51.47,205.88,India,Loyal_High_Value
10207,702275,2023-12-07,3,107.17,321.51,India,Loyal_High_Value
10207,702276,2023-12-16,2,56.07,112.14,India,Loyal_High_Value
10207,702277,2023-12-20,2,113.93,227.86,India,Loyal_High_Value
10207,702278,2023-12-10,4,59.36,237.44,India,Loyal_High_Value
10207,702279,2023-12-18,3,102.6,307.8,India,Loyal_High_Value
10207,702280,2023-12-22,2,97.36,194.72,India,Loyal_High_Value
10207,702281,2023-12-18,4,115.67,462.68,India,Loyal_High_Value
10208,702282,2023-12-11,2,65.06,130.12,India,Loyal_High_Value
10208,702283,2023-12-23,2,115.06,230.12,India,Loyal_High_Value
10208,702284,2023-12-22,4,105.86,423.44,India,Loyal_High_Value
10208,702285,2023-12-26,4,54.47,217.88,India,Loyal_High_Value
10208,702286,2023-12-13,3,69.79,209.37,India,Loyal_High_Value
10208,702287,2023-12-20,3,118.81,356.43,India,Loyal_High_Value
10208,702288,2023-12-14,2,78.36,156.72,India,Loyal_High_Value
10208,702289,2023-12-30,2,80.42,160.84,India,Loyal_High_Value
10208,702290,2023-12-03,2,62.65,125.3,India,Loyal_High_Value
10208,702291,2023-12-29,3,65.31,195.93,India,Loyal_High_Value
10208,702292,2023-12-09,3,102.93,308.79,India,Loyal_High_Value
10209,702293,2023-12-03,2,59.33,118.66,India,Loyal_High_Value
10209,702294,2023-12-14,4,70.42,281.68,India,Loyal_High_Value
10209,702295,2023-12-16,2,70.25,140.5,India,Loyal_High_Value
10209,702296,2023-12-31,4,96.46,385.84,India,Loyal_High_Value
10209,702297,2023-12-15,4,54.02,216.08,India,Loyal_High_Value
10209,702298,2023-12-29,3,111.9,335.7,India,Loyal_High_Value
10209,702299,2023-12-25,3,91.85,275.55,India,Loyal_High_Value
10209,702300,2023-12-26,4,79.35,317.4,India,Loyal_High_Value
10209,702301,2023-12-15,4,78.75,315.0,India,Loyal_High_Value
10209,702302,2023-12-25,4,50.51,202.04,India,Loyal_High_Value
10209,702303,2023-12-08,4,105.82,423.28,India,Loyal_High_Value
10210,702304,2023-12-17,4,86.01,344.04,India,Loyal_High_Value
10210,702305,2023-12-09,2,100.21,200.42,India,Loyal_High_Value
10210,702306,2023-12-16,2,105.85,211.7,India,Loyal_High_Value
10210,702307,2023-12-17,4,81.98,327.92,India,Loyal_High_Value
10210,702308,2023-12-20,3,117.67,353.01,India,Loyal_High_Value
10210,702309,2023-12-10,2,55.83,111.66,India,Loyal_High_Value
10210,702310,2023-12-07,3,83.64,250.92,India,Loyal_High_Value
10210,702311,2023-12-15,4,52.13,208.52,India,Loyal_High_Value
10210,702312,2023-12-28,4,111.18,444.72,India,Loyal_High_Value
10210,702313,2023-12-06,4,61.09,244.36,India,Loyal_High_Value
10210,702314,2023-12-12,4,107.59,430.36,India,Loyal_High_Value
10210,702315,2023-12-16,2,78.12,156.24,India,Loyal_High_Value
10210,702316,2023-12-15,3,108.76,326.28,India,Loyal_High_Value
10210,702317,2023-12-13,3,93.05,279.15,India,Loyal_High_Value
10211,702318,2023-12-28,4,83.01,332.04,India,Loyal_High_Value
10211,702319,2023-12-25,2,61.63,123.26,India,Loyal_High_Value
10211,702320,2023-12-28,4,115.79,463.16,India,Loyal_High_Value
10211,702321,2023-12-27,4,119.17,476.68,India,Loyal_High_Value
10211,702322,2023-12-22,2,62.54,125.08,India,Loyal_High_Value
10211,702323,2023-12-27,3,82.22,246.66,India,Loyal_High_Value
10211,702324,2023-12-26,4,118.86,475.44,India,Loyal_High_Value
10211,702325,2023-12-13,2,56.77,113.54,India,Loyal_High_Value
10211,702326,2023-12-04,2,69.73,139.46,India,Loyal_High_Value
10211,702327,2023-12-11,3,52.76,158.28,India,Loyal_High_Value
10211,702328,2023-12-23,2,104.21,208.42,India,Loyal_High_Value
10211,702329,2023-12-07,3,82.74,248.22,India,Loyal_High_Value
10211,702330,2023-12-03,3,81.99,245.97,India,Loyal_High_Value
10212,702331,2023-12-28,3,50.74,152.22,India,Loyal_High_Value
10212,702332,2023-12-18,2,89.79,179.58,India,Loyal_High_Value
10212,702333,2023-12-21,2,119.07,238.14,India,Loyal_High_Value
10212,702334,2023-12-20,3,85.68,257.04,India,Loyal_High_Value
10212,702335,2023-12-07,2,104.96,209.92,India,Loyal_High_Value
10212,702336,2023-12-05,2,116.18,232.36,India,Loyal_High_Value
10212,702337,2023-12-16,3,85.63,256.89,India,Loyal_High_Value
10212,702338,2023-12-12,3,69.51,208.53,India,Loyal_High_Value
10212,702339,2023-12-04,2,60.0,120.0,India,Loyal_High_Value
10212,702340,2023-12-14,4,69.78,279.12,India,Loyal_High_Value
10213,702341,2023-12-13,2,119.92,239.84,India,Loyal_High_Value
10213,702342,2023-12-29,3,90.5,271.5,India,Loyal_High_Value
10213,702343,2023-12-23,4,101.1,404.4,India,Loyal_High_Value
10213,702344,2023-12-19,3,54.47,163.41,India,Loyal_High_Value
10213,702345,2023-12-12,2,110.88,221.76,India,Loyal_High_Value
10213,702346,2023-12-08,4,99.9,399.6,India,Loyal_High_Value
10213,702347,2023-12-26,4,68.11,272.44,India,Loyal_High_Value
10213,702348,2023-12-15,4,105.59,422.36,India,Loyal_High_Value
10213,702349,2023-12-03,3,115.63,346.89,India,Loyal_High_Value
10213,702350,2023-12-08,4,89.91,359.64,India,Loyal_High_Value
10213,702351,2023-12-22,3,115.97,347.91,India,Loyal_High_Value
10213,702352,2023-12-23,2,51.68,103.36,India,Loyal_High_Value
10214,702353,2023-12-28,4,101.32,405.28,India,Loyal_High_Value
10214,702354,2023-12-25,3,70.13,210.39,India,Loyal_High_Value
10214,702355,2023-12-05,4,87.33,349.32,India,Loyal_High_Value
10214,702356,2023-12-28,2,53.9,107.8,India,Loyal_High_Value
10214,702357,2023-12-07,2,54.04,108.08,India,Loyal_High_Value
10214,702358,2023-12-28,2,65.91,131.82,India,Loyal_High_Value
10214,702359,2023-12-13,3,70.68,212.04,India,Loyal_High_Value
10214,702360,2023-12-22,2,96.76,193.52,India,Loyal_High_Value
10214,702361,2023-12-14,2,109.63,219.26,India,Loyal_High_Value
10215,702362,2023-12-29,4,76.92,307.68,India,Loyal_High_Value
10215,702363,2023-12-17,2,104.72,209.44,India,Loyal_High_Value
10215,702364,2023-12-08,2,85.97,171.94,India,Loyal_High_Value
10215,702365,2023-12-05,4,73.66,294.64,India,Loyal_High_Value
10215,702366,2023-12-12,2,63.13,126.26,India,Loyal_High_Value
10215,702367,2023-12-19,2,66.52,133.04,India,Loyal_High_Value
10215,702368,2023-12-05,4,62.98,251.92,India,Loyal_High_Value
10215,702369,2023-12-25,3,81.19,243.57,India,Loyal_High_Value
10215,702370,2023-12-18,4,99.49,397.96,India,Loyal_High_Value
10215,702371,2023-12-05,4,111.08,444.32,India,Loyal_High_Value
10216,702372,2023-12-20,3,114.81,344.43,India,Loyal_High_Value
10216,702373,2023-12-30,4,77.21,308.84,India,Loyal_High_Value
10216,702374,2023-12-04,3,68.37,205.11,India,Loyal_High_Value
10216,702375,2023-12-23,4,100.27,401.08,India,Loyal_High_Value
10216,702376,2023-12-24,4,91.97,367.88,India,Loyal_High_Value
10216,702377,2023-12-14,2,85.98,171.96,India,Loyal_High_Value
10216,702378,2023-12-28,4,117.66,470.64,India,Loyal_High_Value
10216,702379,2023-12-07,3,86.83,260.49,India,Loyal_High_Value
10216,702380,2023-12-10,4,69.14,276.56,India,Loyal_High_Value
10217,702381,2023-12-03,3,57.45,172.35,India,Loyal_High_Value
10217,702382,2023-12-17,2,74.74,149.48,India,Loyal_High_Value
10217,702383,2023-12-07,4,84.37,337.48,India,Loyal_High_Value
10217,702384,2023-12-27,3,50.48,151.44,India,Loyal_High_Value
10217,702385,2023-12-04,4,78.78,315.12,India,Loyal_High_Value
10217,702386,2023-12-22,4,90.36,361.44,India,Loyal_High_Value
10217,702387,2023-12-06,2,66.91,133.82,India,Loyal_High_Value
10217,702388,2023-12-23,4,109.5,438.0,India,Loyal_High_Value
10217,702389,2023-12-05,4,84.72,338.88,India,Loyal_High_Value
10217,702390,2023-12-30,3,84.45,253.35,India,Loyal_High_Value
10217,702391,2023-12-19,3,69.48,208.44,India,Loyal_High_Value
10218,702392,2023-12-20,4,52.12,208.48,India,Loyal_High_Value
10218,702393,2023-12-14,2,82.22,164.44,India,Loyal_High_Value
10218,702394,2023-12-29,4,59.36,237.44,India,Loyal_High_Value
10218,702395,2023-12-22,4,55.09,220.36,India,Loyal_High_Value
10218,702396,2023-12-20,2,74.35,148.7,India,Loyal_High_Value
10218,702397,2023-12-25,2,88.14,176.28,India,Loyal_High_Value
10218,702398,2023-12-28,3,70.28,210.84,India,Loyal_High_Value
10218,702399,2023-12-15,3,103.22,309.66,India,Loyal_High_Value
10218,702400,2023-12-22,2,65.22,130.44,India,Loyal_High_Value
10219,702401,2023-12-11,3,118.35,355.05,India,Loyal_High_Value
10219,702402,2023-12-05,4,106.01,424.04,India,Loyal_High_Value
10219,702403,2023-12-07,2,54.76,109.52,India,Loyal_High_Value
10219,702404,2023-12-10,4,68.68,274.72,India,Loyal_High_Value
10219,702405,2023-12-20,2,104.44,208.88,India,Loyal_High_Value
10219,702406,2023-12-28,3,109.14,327.42,India,Loyal_High_Value
10219,702407,2023-12-05,3,98.11,294.33,India,Loyal_High_Value
10219,702408,2023-12-24,2,54.26,108.52,India,Loyal_High_Value
10219,702409,2023-12-23,3,50.69,152.07,India,Loyal_High_Value
10219,702410,2023-12-12,3,73.06,219.18,India,Loyal_High_Value
10220,702411,2023-12-05,3,81.09,243.27,India,Loyal_High_Value
10220,702412,2023-12-21,4,110.35,441.4,India,Loyal_High_Value
10220,702413,2023-12-04,3,118.87,356.61,India,Loyal_High_Value
10220,702414,2023-12-27,4,119.12,476.48,India,Loyal_High_Value
10220,702415,2023-12-23,2,96.36,192.72,India,Loyal_High_Value
10220,702416,2023-12-20,2,114.06,228.12,India,Loyal_High_Value
10220,702417,2023-12-31,2,102.63,205.26,India,Loyal_High_Value
10220,702418,2023-12-16,2,50.15,100.3,India,Loyal_High_Value
10220,702419,2023-12-08,2,86.28,172.56,India,Loyal_High_Value
10220,702420,2023-12-25,2,89.85,179.7,India,Loyal_High_Value
10221,702421,2023-12-12,3,81.12,243.36,India,Loyal_High_Value
10221,702422,2023-12-21,2,84.44,168.88,India,Loyal_High_Value
10221,702423,2023-12-30,3,62.72,188.16,India,Loyal_High_Value
10221,702424,2023-12-12,2,53.69,107.38,India,Loyal_High_Value
10221,702425,2023-12-16,2,88.78,177.56,India,Loyal_High_Value
10221,702426,2023-12-25,2,81.86,163.72,India,Loyal_High_Value
10221,702427,2023-12-26,2,71.29,142.58,India,Loyal_High_Value
10221,702428,2023-12-18,3,71.13,213.39,India,Loyal_High_Value
10221,702429,2023-12-10,2,80.71,161.42,India,Loyal_High_Value
10222,702430,2023-12-03,2,103.53,207.06,India,Loyal_High_Value
10222,702431,2023-12-31,3,106.47,319.41,India,Loyal_High_Value
10222,702432,2023-12-27,4,107.66,430.64,India,Loyal_High_Value
10222,702433,2023-12-10,2,110.63,221.26,India,Loyal_High_Value
10222,702434,2023-12-13,4,70.76,283.04,India,Loyal_High_Value
10222,702435,2023-12-17,3,80.24,240.72,India,Loyal_High_Value
10222,702436,2023-12-20,3,65.42,196.26,India,Loyal_High_Value
10222,702437,2023-12-16,3,90.95,272.85,India,Loyal_High_Value
10223,702438,2023-12-04,3,86.97,260.91,India,Loyal_High_Value
10223,702439,2023-12-23,4,113.75,455.0,India,Loyal_High_Value
10223,702440,2023-12-04,2,59.04,118.08,India,Loyal_High_Value
10223,702441,2023-12-12,2,55.27,110.54,India,Loyal_High_Value
10223,702442,2023-12-06,2,53.45,106.9,India,Loyal_High_Value
10223,702443,2023-12-25,3,112.96,338.88,India,Loyal_High_Value
10223,702444,2023-12-05,3,77.07,231.21,India,Loyal_High_Value
10223,702445,2023-12-04,3,117.86,353.58,India,Loyal_High_Value
10223,702446,2023-12-06,4,90.05,360.2,India,Loyal_High_Value
10224,702447,2023-12-10,2,61.94,123.88,India,Loyal_High_Value
10224,702448,2023-12-25,3,68.45,205.35,India,Loyal_High_Value
10224,702449,2023-12-03,4,51.73,206.92,India,Loyal_High_Value
10224,702450,2023-12-06,4,100.77,403.08,India,Loyal_High_Value
10224,702451,2023-12-11,4,118.21,472.84,India,Loyal_High_Value
10224,702452,2023-12-18,3,54.57,163.71,India,Loyal_High_Value
10224,702453,2023-12-21,4,95.24,380.96,India,Loyal_High_Value
10224,702454,2023-12-31,4,58.98,235.92,India,Loyal_High_Value
10224,702455,2023-12-04,4,103.75,415.0,India,Loyal_High_Value
10224,702456,2023-12-21,3,91.19,273.57,India,Loyal_High_Value
10224,702457,2023-12-13,3,107.85,323.55,India,Loyal_High_Value
10224,702458,2023-12-20,2,82.15,164.3,India,Loyal_High_Value
10225,702459,2023-12-23,3,82.45,247.35,India,Loyal_High_Value
10225,702460,2023-12-26,2,116.28,232.56,India,Loyal_High_Value
10225,702461,2023-12-14,3,115.2,345.6,India,Loyal_High_Value
10225,702462,2023-12-17,3,113.97,341.91,India,Loyal_High_Value
10225,702463,2023-12-29,3,96.33,288.99,India,Loyal_High_Value
10225,702464,2023-12-06,2,102.47,204.94,India,Loyal_High_Value
10225,702465,2023-12-06,3,71.49,214.47,India,Loyal_High_Value
10225,702466,2023-12-06,2,58.77,117.54,India,Loyal_High_Value
10225,702467,2023-12-05,2,50.83,101.66,India,Loyal_High_Value
10225,702468,2023-12-29,4,112.36,449.44,India,Loyal_High_Value
10225,702469,2023-12-08,4,84.58,338.32,India,Loyal_High_Value
10225,702470,2023-12-30,3,101.58,304.74,India,Loyal_High_Value
10226,702471,2023-12-06,3,79.49,238.47,India,Loyal_High_Value
10226,702472,2023-12-18,2,111.4,222.8,India,Loyal_High_Value
10226,702473,2023-12-24,2,88.54,177.08,India,Loyal_High_Value
10226,702474,2023-12-26,2,67.8,135.6,India,Loyal_High_Value
10226,702475,2023-12-10,4,51.75,207.0,India,Loyal_High_Value
10226,702476,2023-12-08,3,92.4,277.2,India,Loyal_High_Value
10226,702477,2023-12-14,2,86.89,173.78,India,Loyal_High_Value
10226,702478,2023-12-23,4,97.87,391.48,India,Loyal_High_Value
10226,702479,2023-12-22,2,100.92,201.84,India,Loyal_High_Value
10227,702480,2023-12-12,2,62.9,125.8,India,Loyal_High_Value
10227,702481,2023-12-10,4,91.15,364.6,India,Loyal_High_Value
10227,702482,2023-12-24,2,51.22,102.44,India,Loyal_High_Value
10227,702483,2023-12-04,3,64.2,192.6,India,Loyal_High_Value
10227,702484,2023-12-11,2,87.9,175.8,India,Loyal_High_Value
10227,702485,2023-12-07,4,119.63,478.52,India,Loyal_High_Value
10227,702486,2023-12-19,3,80.85,242.55,India,Loyal_High_Value
10227,702487,2023-12-15,4,108.69,434.76,India,Loyal_High_Value
10227,702488,2023-12-24,4,98.09,392.36,India,Loyal_High_Value
10227,702489,2023-12-22,4,98.26,393.04,India,Loyal_High_Value
10227,702490,2023-12-23,4,98.57,394.28,India,Loyal_High_Value
10228,702491,2023-12-07,2,110.1,220.2,India,Loyal_High_Value
10228,702492,2023-12-31,4,93.98,375.92,India,Loyal_High_Value
10228,702493,2023-12-12,2,57.4,114.8,India,Loyal_High_Value
10228,702494,2023-12-29,3,90.51,271.53,India,Loyal_High_Value
10228,702495,2023-12-26,2,104.7,209.4,India,Loyal_High_Value
10228,702496,2023-12-06,3,108.41,325.23,India,Loyal_High_Value
10228,702497,2023-12-20,3,102.33,306.99,India,Loyal_High_Value
10228,702498,2023-12-25,2,51.34,102.68,India,Loyal_High_Value
10228,702499,2023-12-05,2,52.31,104.62,India,Loyal_High_Value
10229,702500,2023-12-23,4,105.22,420.88,India,Loyal_High_Value
10229,702501,2023-12-09,4,65.24,260.96,India,Loyal_High_Value
10229,702502,2023-12-20,2,114.04,228.08,India,Loyal_High_Value
10229,702503,2023-12-31,4,114.48,457.92,India,Loyal_High_Value
10229,702504,2023-12-08,4,95.21,380.84,India,Loyal_High_Value
10229,702505,2023-12-10,4,60.97,243.88,India,Loyal_High_Value
10229,702506,2023-12-07,3,91.56,274.68,India,Loyal_High_Value
10229,702507,2023-12-17,3,71.66,214.98,India,Loyal_High_Value
10229,702508,2023-12-21,2,78.38,156.76,India,Loyal_High_Value
10229,702509,2023-12-22,4,70.46,281.84,India,Loyal_High_Value
10229,702510,2023-12-25,2,74.82,149.64,India,Loyal_High_Value
10229,702511,2023-12-09,4,67.66,270.64,India,Loyal_High_Value
10230,702512,2023-12-20,4,111.51,446.04,India,Loyal_High_Value
10230,702513,2023-12-31,2,116.31,232.62,India,Loyal_High_Value
10230,702514,2023-12-30,2,92.96,185.92,India,Loyal_High_Value
10230,702515,2023-12-28,3,97.88,293.64,India,Loyal_High_Value
10230,702516,2023-12-04,2,71.11,142.22,India,Loyal_High_Value
10230,702517,2023-12-08,4,71.26,285.04,India,Loyal_High_Value
10230,702518,2023-12-10,2,90.22,180.44,India,Loyal_High_Value
10230,702519,2023-12-16,3,85.93,257.79,India,Loyal_High_Value
10230,702520,2023-12-27,4,59.12,236.48,India,Loyal_High_Value
10230,702521,2023-12-21,2,63.8,127.6,India,Loyal_High_Value
10231,702522,2023-12-28,2,61.55,123.1,India,Loyal_High_Value
10231,702523,2023-12-16,2,75.61,151.22,India,Loyal_High_Value
10231,702524,2023-12-30,2,65.28,130.56,India,Loyal_High_Value
10231,702525,2023-12-20,4,51.24,204.96,India,Loyal_High_Value
10231,702526,2023-12-03,3,62.05,186.15,India,Loyal_High_Value
10231,702527,2023-12-15,4,59.84,239.36,India,Loyal_High_Value
10231,702528,2023-12-18,2,61.45,122.9,India,Loyal_High_Value
10231,702529,2023-12-12,3,82.69,248.07,India,Loyal_High_Value
10231,702530,2023-12-31,4,65.84,263.36,India,Loyal_High_Value
10231,702531,2023-12-06,4,112.09,448.36,India,Loyal_High_Value
10231,702532,2023-12-30,4,65.65,262.6,India,Loyal_High_Value
10231,702533,2023-12-05,2,107.2,214.4,India,Loyal_High_Value
10232,702534,2023-12-20,2,80.11,160.22,India,Loyal_High_Value
10232,702535,2023-12-09,4,90.14,360.56,India,Loyal_High_Value
10232,702536,2023-12-06,3,81.45,244.35,India,Loyal_High_Value
10232,702537,2023-12-21,2,116.7,233.4,India,Loyal_High_Value
10232,702538,2023-12-22,2,93.69,187.38,India,Loyal_High_Value
10232,702539,2023-12-28,3,68.76,206.28,India,Loyal_High_Value
10232,702540,2023-12-07,2,94.32,188.64,India,Loyal_High_Value
10232,702541,2023-12-18,2,68.0,136.0,India,Loyal_High_Value
10232,702542,2023-12-08,3,51.97,155.91,India,Loyal_High_Value
10232,702543,2023-12-03,3,82.04,246.12,India,Loyal_High_Value
10232,702544,2023-12-15,4,66.45,265.8,India,Loyal_High_Value
10233,702545,2023-12-29,4,110.8,443.2,India,Loyal_High_Value
10233,702546,2023-12-22,3,51.18,153.54,India,Loyal_High_Value
10233,702547,2023-12-14,3,68.87,206.61,India,Loyal_High_Value
10233,702548,2023-12-06,2,106.38,212.76,India,Loyal_High_Value
10233,702549,2023-12-19,4,96.4,385.6,India,Loyal_High_Value
10233,702550,2023-12-04,2,55.88,111.76,India,Loyal_High_Value
10233,702551,2023-12-30,2,59.5,119.0,India,Loyal_High_Value
10233,702552,2023-12-19,2,54.32,108.64,India,Loyal_High_Value
10233,702553,2023-12-31,3,86.52,259.56,India,Loyal_High_Value
10233,702554,2023-12-14,2,107.12,214.24,India,Loyal_High_Value
10233,702555,2023-12-07,2,56.19,112.38,India,Loyal_High_Value
10233,702556,2023-12-06,3,118.7,356.1,India,Loyal_High_Value
10233,702557,2023-12-18,2,99.63,199.26,India,Loyal_High_Value
10234,702558,2023-12-20,4,107.46,429.84,India,Loyal_High_Value
10234,702559,2023-12-23,3,54.9,164.7,India,Loyal_High_Value
10234,702560,2023-12-23,4,90.65,362.6,India,Loyal_High_Value
10234,702561,2023-12-30,3,71.41,214.23,India,Loyal_High_Value
10234,702562,2023-12-27,3,54.42,163.26,India,Loyal_High_Value
10234,702563,2023-12-22,4,75.26,301.04,India,Loyal_High_Value
10234,702564,2023-12-30,2,85.0,170.0,India,Loyal_High_Value
10234,702565,2023-12-26,3,87.44,262.32,India,Loyal_High_Value
10234,702566,2023-12-19,4,83.22,332.88,India,Loyal_High_Value
10234,702567,2023-12-08,2,74.13,148.26,India,Loyal_High_Value
10234,702568,2023-12-04,3,112.37,337.11,India,Loyal_High_Value
10234,702569,2023-12-20,2,100.05,200.1,India,Loyal_High_Value
10234,702570,2023-12-21,4,113.72,454.88,India,Loyal_High_Value
10234,702571,2023-12-14,2,93.87,187.74,India,Loyal_High_Value
10235,702572,2023-12-18,3,69.4,208.2,India,Loyal_High_Value
10235,702573,2023-12-14,4,101.52,406.08,India,Loyal_High_Value
10235,702574,2023-12-04,3,85.42,256.26,India,Loyal_High_Value
10235,702575,2023-12-07,4,117.18,468.72,India,Loyal_High_Value
10235,702576,2023-12-12,2,96.5,193.0,India,Loyal_High_Value
10235,702577,2023-12-21,4,51.34,205.36,India,Loyal_High_Value
10235,702578,2023-12-13,4,116.18,464.72,India,Loyal_High_Value
10235,702579,2023-12-06,4,81.88,327.52,India,Loyal_High_Value
10235,702580,2023-12-14,3,102.54,307.62,India,Loyal_High_Value
10235,702581,2023-12-04,2,60.19,120.38,India,Loyal_High_Value
10235,702582,2023-12-27,4,68.84,275.36,India,Loyal_High_Value
10236,702583,2023-12-25,3,62.45,187.35,India,Loyal_High_Value
10236,702584,2023-12-24,2,80.81,161.62,India,Loyal_High_Value
10236,702585,2023-12-11,2,90.48,180.96,India,Loyal_High_Value
10236,702586,2023-12-27,3,101.73,305.19,India,Loyal_High_Value
10236,702587,2023-12-04,2,87.89,175.78,India,Loyal_High_Value
10236,702588,2023-12-31,4,99.08,396.32,India,Loyal_High_Value
10236,702589,2023-12-11,3,113.82,341.46,India,Loyal_High_Value
10236,702590,2023-12-19,4,85.52,342.08,India,Loyal_High_Value
10236,702591,2023-12-16,2,59.15,118.3,India,Loyal_High_Value
10236,702592,2023-12-30,2,110.83,221.66,India,Loyal_High_Value
10236,702593,2023-12-14,3,50.05,150.15,India,Loyal_High_Value
10236,702594,2023-12-14,4,100.35,401.4,India,Loyal_High_Value
10236,702595,2023-12-04,3,55.72,167.16,India,Loyal_High_Value
10236,702596,2023-12-03,3,114.04,342.12,India,Loyal_High_Value
10237,702597,2023-12-10,3,84.08,252.24,India,Loyal_High_Value
10237,702598,2023-12-20,4,94.6,378.4,India,Loyal_High_Value
10237,702599,2023-12-13,4,81.96,327.84,India,Loyal_High_Value
10237,702600,2023-12-24,3,115.1,345.3,India,Loyal_High_Value
